address,bathrooms,country,detailedType_typology,detailedType_subTypology,distance,district,exterior,externalReference,floor,has360,has3DTour,hasLift,hasPlan,hasVideo,latitude,longitude,municipality,neighborhood,newDevelopment,numPhotos,operation,hasParkingSpace,parkingSpaceIncluded,parkingSpacePrice,price,priceByArea,propertyCode,propertyType,province,rooms,showAddress,size,status,suggestedTexts_subtitle,suggestedTexts_title,thumbnail,url,geopoint,prediction,Discount%,benefits,GoodDeal
EDUARDO ADARO,1,es,flat,,4398,Tetuán,True,G40010,2,False,False,True,False,False,40.4560197,-3.7093264,Madrid,Bellas Vistas,False,13,rent,,,,1100.0,13.0,8.3442002E7,flat,Madrid,3,False,88.0,good,"Bellas Vistas, Madrid",Piso en EDUARDO ADARO,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/10/60/35/618076195.jpg,https://www.idealista.com/inmueble/83442002/,POINT(-3.7093264 40.4560197),1084.2134560033871,-1,-15.786543996612863,0
"calle de Almagro, Madrid",2,es,flat,,2020,Chamberí,True,,2,False,False,True,True,False,40.4325308,-3.6925442,Madrid,Almagro,False,36,rent,True,False,150.0,2700.0,18.0,8.3454795E7,flat,Madrid,2,False,147.0,good,"Almagro, Madrid","Piso en calle de Almagro, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/86/cb/ff/618329545.jpg,https://www.idealista.com/inmueble/83454795/,POINT(-3.6925442 40.4325308),2518.6218434528355,-7,-181.3781565471645,0
barrio Imperial,1,es,flat,,1123,Arganzuela,True,50001527,0,False,False,True,False,False,40.4096397,-3.7137189,Madrid,Imperial,False,24,rent,,,,850.0,16.0,8.3454788E7,flat,Madrid,1,False,52.0,good,"Imperial, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9b/d2/4d/618327872.jpg,https://www.idealista.com/inmueble/83454788/,POINT(-3.7137189 40.4096397),819.473972711194,-4,-30.52602728880595,0
"calle de la Infanta Mercedes, Madrid s/n",1,es,flat,,4423,Tetuán,True,Cuatro Caminos/1852,1,False,False,True,False,False,40.4561757,-3.6981286,Madrid,Cuatro Caminos,False,9,rent,,,,1000.0,16.0,8.3454772E7,flat,Madrid,2,True,62.0,good,"Cuatro Caminos, Madrid","Piso en calle de la Infanta Mercedes, Madrid s/n",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e2/54/74/618327821.jpg,https://www.idealista.com/inmueble/83454772/,POINT(-3.6981286 40.4561757),991.6501149659489,-1,-8.349885034051113,0
barrio Recoletos,1,es,flat,penthouse,2009,Salamanca,True,02491,6,False,False,True,True,True,40.4265011,-3.6842601,Madrid,Recoletos,False,20,rent,,,,2700.0,18.0,8.3411924E7,penthouse,Madrid,2,False,150.0,good,"Recoletos, Madrid",Ático,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/86/6c/78/617922058.jpg,https://www.idealista.com/inmueble/83411924/,POINT(-3.6842601 40.4265011),2416.1227563333696,-12,-283.8772436666304,0
avenida Donostiarra,1,es,flat,,4381,Ciudad Lineal,True,330P5NOD115,11,False,False,True,False,False,40.4350117,-3.6583516,Madrid,Concepción,False,16,rent,,,,875.0,15.0,8.3454692E7,flat,Madrid,1,False,60.0,good,"Concepción, Madrid",Piso en avenida Donostiarra,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ca/8c/41/618326326.jpg,https://www.idealista.com/inmueble/83454692/,POINT(-3.6583516 40.4350117),761.0525142373137,-15,-113.94748576268626,0
calle Nicasio Gallego,1,es,flat,,1451,Chamberí,True,JSAR-A-3412,3,False,False,True,False,False,40.42839,-3.69664,Madrid,Trafalgar,False,29,rent,,,,1200.0,20.0,8.3454682E7,flat,Madrid,1,False,60.0,good,"Trafalgar, Madrid",Piso en calle Nicasio Gallego,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/35/e3/b9/618326069.jpg,https://www.idealista.com/inmueble/83454682/,POINT(-3.69664 40.42839),1237.4357218196676,3,37.435721819667606,1
calle de cuesta blanca,1,es,flat,,12484,El Soto de la Moraleja,True,04159,1,False,False,False,False,True,40.5224844,-3.6548467,La Moraleja,,False,24,rent,,,,1200.0,20.0,8.3454605E7,flat,Madrid,2,False,60.0,good,"El Soto de la Moraleja, La Moraleja",Piso en calle de cuesta blanca,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7d/1b/cb/618325785.jpg,https://www.idealista.com/inmueble/83454605/,POINT(-3.6548467 40.5224844),685.1716917728418,-75,-514.8283082271582,0
calle de la Dehesa de Vicalvaro,2,es,flat,,8410,Vicálvaro,False,IV660,4,False,False,True,False,False,40.3980079,-3.6078903,Madrid,Valdebernardo - Valderribas,False,16,rent,,,,950.0,9.0,8.3454616E7,flat,Madrid,3,False,107.0,good,"Valdebernardo - Valderribas, Madrid",Piso en calle de la Dehesa de Vicalvaro,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b7/e3/d4/618325443.jpg,https://www.idealista.com/inmueble/83454616/,POINT(-3.6078903 40.3980079),857.469571834481,-11,-92.53042816551897,0
calle Bolivia,2,es,flat,,5173,Chamartín,True,A-ELENA-004,1,False,False,True,False,False,40.4586053,-3.6777155,Madrid,Bernabéu-Hispanoamérica,False,26,rent,,,,1350.0,12.0,8.345459E7,flat,Madrid,2,False,110.0,good,"Bernabéu-Hispanoamérica, Madrid",Piso en calle Bolivia,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9a/23/9a/618334219.jpg,https://www.idealista.com/inmueble/83454590/,POINT(-3.6777155 40.4586053),1678.9329888838022,20,328.9329888838022,1
"calle de Jesús, Madrid",1,es,flat,,723,Centro,False,DG-CALLEJESUS2000,4,False,False,True,False,True,40.4125956,-3.6974798,Madrid,Huertas-Cortes,False,26,rent,,,,2000.0,28.0,8.3454581E7,flat,Madrid,2,False,72.0,good,"Huertas-Cortes, Madrid","Piso en calle de Jesús, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/79/06/ba/618325028.jpg,https://www.idealista.com/inmueble/83454581/,POINT(-3.6974798 40.4125956),1206.5473423373705,-66,-793.4526576626295,0
"calle Charleroi, 12",2,es,flat,,7204,Puente de Vallecas,True,2803-015327-01,2,False,False,True,False,False,40.3816352,-3.6325762,Madrid,Palomeras sureste,False,16,rent,,,,750.0,9.0,8.3454578E7,flat,Madrid,2,True,80.0,good,"Palomeras sureste, Madrid","Piso en calle Charleroi, 12",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fc/5e/96/618324811.jpg,https://www.idealista.com/inmueble/83454578/,POINT(-3.6325762 40.3816352),1075.5076577171278,30,325.5076577171278,1
"paseo de la Castellana, Madrid",3,es,flat,,4311,Chamartín,True,LOG130345,11,False,False,True,False,False,40.4535773,-3.6885815,Madrid,Bernabéu-Hispanoamérica,False,44,rent,True,True,,2800.0,13.0,8.3454549E7,flat,Madrid,3,False,220.0,good,"Bernabéu-Hispanoamérica, Madrid","Piso en paseo de la Castellana, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cb/29/9c/618324307.jpg,https://www.idealista.com/inmueble/83454549/,POINT(-3.6885815 40.4535773),2685.183984641689,-4,-114.81601535831078,0
calle Azuaga,1,es,flat,,5030,Moncloa,True,VALDEZARZA,3,False,False,False,False,False,40.46168,-3.70997,Madrid,Valdezarza,False,22,rent,,,,800.0,12.0,3.8689849E7,flat,Madrid,2,False,69.0,good,"Valdezarza, Madrid",Piso en calle Azuaga,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0c/0b/4e/240909739.jpg,https://www.idealista.com/inmueble/38689849/,POINT(-3.70997 40.46168),766.0195823944096,-4,-33.980417605590446,0
"calle de Vallehermoso, Madrid",1,es,flat,,1829,Chamberí,False,G40009,2,False,False,True,False,False,40.4327892,-3.7084035,Madrid,Arapiles,False,11,rent,,,,1050.0,18.0,8.3454005E7,flat,Madrid,1,False,60.0,good,"Arapiles, Madrid","Piso en calle de Vallehermoso, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3a/c3/81/618322453.jpg,https://www.idealista.com/inmueble/83454005/,POINT(-3.7084035 40.4327892),942.3961288263554,-11,-107.60387117364462,0
calle Azuaga,1,es,flat,,5067,Moncloa,True,AZUAGA,3,False,False,False,False,False,40.4620411,-3.7095838,Madrid,Valdezarza,False,34,rent,,,,800.0,12.0,3.826152E7,flat,Madrid,2,False,69.0,good,"Valdezarza, Madrid",Piso en calle Azuaga,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/75/88/db/233392407.jpg,https://www.idealista.com/inmueble/38261520/,POINT(-3.7095838 40.4620411),766.0195823944096,-4,-33.980417605590446,0
barrio Valdezarza,1,es,flat,,4936,Moncloa,True,BARRIO VILLAAMIL,3,False,False,False,False,False,40.4607218,-3.7112892,Madrid,Valdezarza,False,7,rent,,,,800.0,12.0,3.8776163E7,flat,Madrid,2,False,69.0,good,"Valdezarza, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/a9/31/69/247833878.jpg,https://www.idealista.com/inmueble/38776163/,POINT(-3.7112892 40.4607218),766.0195823944096,-4,-33.980417605590446,0
paseo de la Habana,2,es,flat,,4147,Chamartín,True,,4,False,False,True,True,False,40.4515859,-3.6869852,Madrid,El Viso,False,23,rent,True,True,,2200.0,16.0,8.3454473E7,flat,Madrid,3,False,137.0,good,"El Viso, Madrid",Piso en paseo de la Habana,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e4/a8/43/618328423.jpg,https://www.idealista.com/inmueble/83454473/,POINT(-3.6869852 40.4515859),2403.0619140439458,8,203.06191404394576,1
fomento,1,es,flat,,893,Centro,True,OR27,1,False,False,False,False,False,40.4233734,-3.7099585,Madrid,Palacio,False,8,rent,,,,1200.0,13.0,8.3454454E7,flat,Madrid,2,False,90.0,good,"Palacio, Madrid",Piso en fomento,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5e/82/11/618343297.jpg,https://www.idealista.com/inmueble/83454454/,POINT(-3.7099585 40.4233734),1255.8532017089499,4,55.85320170894988,1
"paseo de los Parques, Alcobendas, 6",2,es,flat,,11552,Encinar de los Reyes,True,Parques,1,False,False,True,False,False,40.5122162,-3.6505684,La Moraleja,,False,14,rent,True,True,,1900.0,15.0,8.3454442E7,flat,Madrid,2,True,124.0,good,"Encinar de los Reyes, La Moraleja","Piso en paseo de los Parques, Alcobendas, 6",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/85/2e/5e/618323019.jpg,https://www.idealista.com/inmueble/83454442/,POINT(-3.6505684 40.5122162),1478.1023274205552,-29,-421.8976725794448,0
"calle de Galileo, Madrid",1,es,flat,,1841,Chamberí,False,04597,-1,False,False,True,False,False,40.4323563,-3.7110812,Madrid,Arapiles,False,25,rent,,,,900.0,15.0,8.3454402E7,flat,Madrid,1,False,60.0,good,"Arapiles, Madrid","Piso en calle de Galileo, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f9/54/35/618322301.jpg,https://www.idealista.com/inmueble/83454402/,POINT(-3.7110812 40.4323563),940.5348595633529,4,40.53485956335294,1
"avenida del Monasterio de El Escorial, Madrid",1,es,flat,,9938,Fuencarral,True,,-1,False,False,True,False,False,40.5057874,-3.6953807,Madrid,Montecarmelo,False,10,rent,True,True,,950.0,13.0,8.34544E7,flat,Madrid,1,False,75.0,good,"Montecarmelo, Madrid","Piso en avenida del Monasterio de El Escorial, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4d/39/86/618322657.jpg,https://www.idealista.com/inmueble/83454400/,POINT(-3.6953807 40.5057874),888.9385389505269,-7,-61.06146104947311,0
"calle de la Isla de Arosa, Madrid",1,es,flat,,7016,Fuencarral,True,APARTAMENTO AROSA,1,False,False,True,False,False,40.4791604,-3.7155303,Madrid,Peñagrande,False,15,rent,,,,695.0,14.0,8.345435E7,flat,Madrid,1,False,50.0,good,"Peñagrande, Madrid","Piso en calle de la Isla de Arosa, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9b/35/03/618321427.jpg,https://www.idealista.com/inmueble/83454350/,POINT(-3.7155303 40.4791604),654.5778435479211,-6,-40.422156452078866,0
barrio Pueblo Nuevo,1,es,flat,studio,5845,Ciudad Lineal,True,ATA2747,-1,False,False,False,False,False,40.4343166,-3.639111,Madrid,Pueblo Nuevo,False,12,rent,,,,850.0,24.0,8.345433E7,studio,Madrid,0,False,35.0,good,"Pueblo Nuevo, Madrid",Estudio,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/be/81/96/618320965.jpg,https://www.idealista.com/inmueble/83454330/,POINT(-3.639111 40.4343166),434.27693094304004,-96,-415.72306905695996,0
calle Marqués de Santillana,2,es,flat,,4133,Chamartín,True,A-ELENA-001,4,False,False,True,False,False,40.4477746,-3.6774552,Madrid,Ciudad Jardín,False,28,rent,,,,2200.0,17.0,8.3454281E7,flat,Madrid,4,False,130.0,good,"Ciudad Jardín, Madrid",Piso en calle Marqués de Santillana,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e9/60/ee/618319939.jpg,https://www.idealista.com/inmueble/83454281/,POINT(-3.6774552 40.4477746),1986.48649487937,-11,-213.51350512063004,0
calle Herreros de Tejada,1,es,flat,,4652,Chamartín,False,A-ELENA-002,3,False,False,True,False,False,40.4551358,-3.6825859,Madrid,Bernabéu-Hispanoamérica,False,23,rent,,,,1250.0,16.0,8.345428E7,flat,Madrid,2,False,80.0,good,"Bernabéu-Hispanoamérica, Madrid",Piso en calle Herreros de Tejada,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ac/0c/a0/618319899.jpg,https://www.idealista.com/inmueble/83454280/,POINT(-3.6825859 40.4551358),1161.5456945523972,-8,-88.45430544760279,0
zurbano,2,es,flat,,2591,Chamberí,True,accr23918,5,False,False,True,False,False,40.4378097,-3.6913144,Madrid,Almagro,False,29,rent,,,,1550.0,19.0,8.3454256E7,flat,Madrid,2,False,80.0,good,"Almagro, Madrid",Piso en zurbano,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/26/23/b0/618320035.jpg,https://www.idealista.com/inmueble/83454256/,POINT(-3.6913144 40.4378097),1891.0709657240773,18,341.07096572407727,1
"calle Ortiz Campos, Madrid",2,es,flat,,3559,Usera,True,048,2,False,False,True,False,False,40.384732,-3.707317,Madrid,Pradolongo,False,15,rent,True,True,,925.0,9.0,8.345425E7,flat,Madrid,2,False,100.0,good,"Pradolongo, Madrid","Piso en calle Ortiz Campos, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9b/67/9a/618319202.jpg,https://www.idealista.com/inmueble/83454250/,POINT(-3.707317 40.384732),1273.327339803043,27,348.32733980304306,1
"calle Dracena, Madrid",2,es,flat,,5660,Chamartín,True,AVI-AA-CALLEDRACENA1300,3,False,False,True,False,False,40.4616335,-3.6728203,Madrid,Nueva España,False,47,rent,,,,1300.0,16.0,8.3454238E7,flat,Madrid,2,False,80.0,good,"Nueva España, Madrid","Piso en calle Dracena, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f9/96/0b/618319072.jpg,https://www.idealista.com/inmueble/83454238/,POINT(-3.6728203 40.4616335),1517.7991793573253,14,217.79917935732533,1
"calle de Ibiza, Madrid",1,es,flat,,2277,Retiro,True,W-02E96J,4,False,False,True,True,False,40.418738,-3.6774006,Madrid,Ibiza,False,40,rent,,,,1600.0,23.0,8.3454211E7,flat,Madrid,2,False,70.0,good,"Ibiza, Madrid","Piso en calle de Ibiza, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3d/5f/f8/618318278.jpg,https://www.idealista.com/inmueble/83454211/,POINT(-3.6774006 40.418738),1463.395931751827,-9,-136.604068248173,0
"calle de Viriato, Madrid",2,es,flat,,1945,Chamberí,False,VR-VIRIATO1850,2,False,False,True,False,False,40.4340229,-3.7014185,Madrid,Trafalgar,False,36,rent,,,,1850.0,20.0,8.3454175E7,flat,Madrid,3,False,94.0,good,"Trafalgar, Madrid","Piso en calle de Viriato, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ab/48/0b/618317816.jpg,https://www.idealista.com/inmueble/83454175/,POINT(-3.7014185 40.4340229),1641.8386179602815,-13,-208.16138203971855,0
barrio Valdemarín,4,es,flat,penthouse,9210,Moncloa,True,LO 132016,2,False,False,True,False,False,40.4676528,-3.7899259,Madrid,Valdemarín,False,29,rent,True,True,,4000.0,17.0,8.3454179E7,penthouse,Madrid,4,False,230.0,good,"Valdemarín, Madrid",Ático,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fc/a3/69/618317567.jpg,https://www.idealista.com/inmueble/83454179/,POINT(-3.7899259 40.4676528),3058.152952847745,-31,-941.8470471522551,0
hermosilla,1,es,flat,,2133,Salamanca,False,AP_GH65,6,False,False,True,True,False,40.4249277,-3.6814191,Madrid,Goya,False,1,rent,,,,900.0,16.0,8.3454161E7,flat,Madrid,1,False,55.0,good,"Goya, Madrid",Piso en hermosilla,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9b/b8/fd/618469247.jpg,https://www.idealista.com/inmueble/83454161/,POINT(-3.6814191 40.4249277),1354.871351149066,34,454.87135114906596,1
"calle de Fernán Gonzalez, Madrid",1,es,flat,,2645,Retiro,True,,6,False,False,True,False,False,40.4180054,-3.672967,Madrid,Ibiza,False,20,rent,,,,1405.0,16.0,8.3454139E7,flat,Madrid,3,False,87.0,good,"Ibiza, Madrid","Piso en calle de Fernán Gonzalez, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/57/bf/5b/618316409.jpg,https://www.idealista.com/inmueble/83454139/,POINT(-3.672967 40.4180054),1457.364543165054,4,52.3645431650541,1
"calle Velarde, Madrid",1,es,flat,,1261,Centro,True,04596,-1,False,False,True,False,False,40.4279912,-3.7035425,Madrid,Malasaña-Universidad,False,25,rent,,,,850.0,19.0,8.3454121E7,flat,Madrid,1,False,45.0,good,"Malasaña-Universidad, Madrid","Piso en calle Velarde, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/59/a6/bb/618315928.jpg,https://www.idealista.com/inmueble/83454121/,POINT(-3.7035425 40.4279912),1147.1531624179563,26,297.1531624179563,1
"calle de Juan de Olias, Madrid",1,es,flat,,3961,Tetuán,True,04595,4,False,False,False,True,False,40.4522585,-3.70242,Madrid,Cuatro Caminos,False,25,rent,,,,925.0,17.0,8.3454103E7,flat,Madrid,1,False,55.0,good,"Cuatro Caminos, Madrid","Piso en calle de Juan de Olias, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/25/b9/d4/618316195.jpg,https://www.idealista.com/inmueble/83454103/,POINT(-3.70242 40.4522585),996.8131604468517,7,71.81316044685173,1
calle de Alonso Cano,1,es,flat,,2846,Chamberí,False,45824,0,False,False,True,False,False,40.4419243,-3.6987723,Madrid,Nuevos Ministerios-Ríos Rosas,False,18,rent,,,,1250.0,15.0,8.3454113E7,flat,Madrid,3,False,83.0,good,"Nuevos Ministerios-Ríos Rosas, Madrid",Piso en calle de Alonso Cano,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6a/76/aa/618382740.jpg,https://www.idealista.com/inmueble/83454113/,POINT(-3.6987723 40.4419243),1427.492583700598,12,177.49258370059806,1
"avenida del Euro, Madrid, 21",1,es,flat,,6717,Carabanchel,True,RE-AE,4,False,False,True,False,False,40.364944,-3.7451847,Madrid,Pau de Carabanchel,False,33,rent,True,True,,1100.0,11.0,8.3454112E7,flat,Madrid,2,True,99.0,good,"Pau de Carabanchel, Madrid","Piso en avenida del Euro, Madrid, 21",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/65/21/ba/618315796.jpg,https://www.idealista.com/inmueble/83454112/,POINT(-3.7451847 40.364944),1043.3860544163824,-5,-56.61394558361758,0
barrio Adelfas,1,es,flat,,3523,Retiro,True,con770,7,False,False,True,False,False,40.3984789,-3.6700705,Madrid,Adelfas,False,9,rent,,,,950.0,14.0,8.3454043E7,flat,Madrid,1,False,70.0,good,"Adelfas, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/18/96/f5/618316708.jpg,https://www.idealista.com/inmueble/83454043/,POINT(-3.6700705 40.3984789),924.2190867330389,-3,-25.78091326696108,0
"calle Arechavaleta, Madrid",1,es,flat,,7176,Villaverde,True,559,4,False,False,False,False,False,40.3523632,-3.6966944,Madrid,Los Ángeles,False,8,rent,,,,750.0,11.0,8.345398E7,flat,Madrid,3,False,70.0,good,"Los Ángeles, Madrid","Piso en calle Arechavaleta, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/76/d3/fa/618313398.jpg,https://www.idealista.com/inmueble/83453980/,POINT(-3.6966944 40.3523632),778.790069912649,4,28.79006991264896,1
"calle de Gabriel Lobo, Madrid",1,es,flat,,3845,Chamartín,True,04594,2,False,False,True,False,False,40.4453801,-3.6788655,Madrid,El Viso,False,27,rent,,,,900.0,15.0,8.3453951E7,flat,Madrid,1,False,60.0,good,"El Viso, Madrid","Piso en calle de Gabriel Lobo, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a6/76/d1/618312949.jpg,https://www.idealista.com/inmueble/83453951/,POINT(-3.6788655 40.4453801),1390.9960014136964,35,490.9960014136964,1
Encinar de los Reyes,5,es,flat,duplex,11482,Encinar de los Reyes,True,,2,False,False,True,False,False,40.5097975,-3.645553,La Moraleja,,False,32,rent,True,True,,3400.0,17.0,8.3453937E7,duplex,Madrid,5,False,200.0,good,"Encinar de los Reyes, La Moraleja",Dúplex,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4c/e5/29/618312980.jpg,https://www.idealista.com/inmueble/83453937/,POINT(-3.645553 40.5097975),2786.8882479903564,-22,-613.1117520096436,0
"calle José María Cavero, Madrid",1,es,flat,duplex,5990,Ciudad Lineal,True,NB576,1,False,False,False,False,False,40.4484776,-3.6470418,Madrid,San Pascual,False,6,rent,,,,725.0,15.0,8.3453926E7,duplex,Madrid,1,False,50.0,good,"San Pascual, Madrid","Dúplex en calle José María Cavero, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/84/62/f4/618312435.jpg,https://www.idealista.com/inmueble/83453926/,POINT(-3.6470418 40.4484776),685.6085184676022,-6,-39.39148153239785,0
guzman el Bueno,1,es,flat,studio,2583,Chamberí,True,,2,False,False,True,False,False,40.4385574,-3.7143476,Madrid,Gaztambide,False,5,rent,,,,800.0,32.0,8.3453891E7,studio,Madrid,0,False,25.0,good,"Gaztambide, Madrid",Estudio en guzman el Bueno,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/09/18/50/618311876.jpg,https://www.idealista.com/inmueble/83453891/,POINT(-3.7143476 40.4385574),862.4425099203369,7,62.442509920336875,1
barrio San Juan Bautista,1,es,flat,,5805,Ciudad Lineal,True,MAD-BSPND3,-1,False,False,True,False,False,40.4545069,-3.6569066,Madrid,San Juan Bautista,False,7,rent,True,True,,900.0,18.0,8.345389E7,flat,Madrid,1,False,50.0,good,"San Juan Bautista, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/33/4a/0d/618311732.jpg,https://www.idealista.com/inmueble/83453890/,POINT(-3.6569066 40.4545069),675.6585987400877,-33,-224.34140125991235,0
"calle de Alcalá, Madrid",1,es,flat,,8873,San Blas,True,4494,2,False,False,True,False,False,40.4491182,-3.6083764,Madrid,Canillejas,False,16,rent,,,,950.0,12.0,8.3453879E7,flat,Madrid,2,False,81.0,good,"Canillejas, Madrid","Piso en calle de Alcalá, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f3/3e/25/618311335.jpg,https://www.idealista.com/inmueble/83453879/,POINT(-3.6083764 40.4491182),835.4813269010665,-14,-114.5186730989335,0
"calle San Juan de Ortega, Madrid, 20",2,es,flat,,10013,Fuencarral,True,,2,False,False,True,False,False,40.5036962,-3.6737983,Madrid,Las Tablas,False,33,rent,True,True,,1180.0,13.0,8.3453839E7,flat,Madrid,2,True,93.0,good,"Las Tablas, Madrid","Piso en calle San Juan de Ortega, Madrid, 20",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fd/8a/b5/618310737.jpg,https://www.idealista.com/inmueble/83453839/,POINT(-3.6737983 40.5036962),1232.285160840825,4,52.28516084082503,1
"calle Velázquez, Madrid s/n",2,es,flat,,2599,Salamanca,False,,1,False,False,True,False,False,40.4338919,-3.6834138,Madrid,Castellana,False,11,rent,,,,1900.0,15.0,8.3453823E7,flat,Madrid,3,True,128.0,good,"Castellana, Madrid","Piso en calle Velázquez, Madrid s/n",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9a/49/2b/618310434.jpg,https://www.idealista.com/inmueble/83453823/,POINT(-3.6834138 40.4338919),2165.1561791460344,12,265.15617914603445,1
"calle San Juan de Ortega, Madrid, 20",2,es,flat,,10013,Fuencarral,True,,5,False,False,True,False,False,40.5036962,-3.6737983,Madrid,Las Tablas,False,46,rent,True,True,,1175.0,13.0,8.3453781E7,flat,Madrid,2,True,93.0,good,"Las Tablas, Madrid","Piso en calle San Juan de Ortega, Madrid, 20",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cc/69/fd/618309328.jpg,https://www.idealista.com/inmueble/83453781/,POINT(-3.6737983 40.5036962),1234.1464301038277,5,59.1464301038277,1
barrio Jerónimos,4,es,flat,,1036,Retiro,True,,1,False,False,True,False,False,40.4151857,-3.6920697,Madrid,Jerónimos,False,35,rent,True,False,250.0,2990.0,12.0,8.3453773E7,flat,Madrid,5,False,260.0,good,"Jerónimos, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5f/a9/48/618309210.jpg,https://www.idealista.com/inmueble/83453773/,POINT(-3.6920697 40.4151857),3696.9663342502868,19,706.9663342502868,1
calle Santa Casilda,1,es,flat,,1662,Arganzuela,False,04593,1,False,False,False,False,False,40.4042231,-3.7150683,Madrid,Imperial,False,25,rent,,,,1000.0,14.0,8.3453732E7,flat,Madrid,1,False,70.0,good,"Imperial, Madrid",Piso en calle Santa Casilda,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c0/e8/fa/618308551.jpg,https://www.idealista.com/inmueble/83453732/,POINT(-3.7150683 40.4042231),745.8305155224624,-34,-254.1694844775376,0
calle de Narciso Serra,1,es,flat,,2568,Retiro,False,ensa-pablo-narciso,4,False,False,True,False,False,40.403144,-3.679551,Madrid,Pacífico,False,30,rent,,,,990.0,22.0,8.345373E7,flat,Madrid,1,False,45.0,good,"Pacífico, Madrid",Piso en calle de Narciso Serra,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/79/e8/df/618308361.jpg,https://www.idealista.com/inmueble/83453730/,POINT(-3.679551 40.403144),650.1357771068291,-52,-339.8642228931709,0
